"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","99","http://dx.doi.org/10.1145/302979.302980","An empirical study of how people establish interaction: implications for CSCW session management models","22 ","12","36","760","design implications; experimentation; group and organization interfaces; management; strategic information systems planning","8","Steinar Kristoffersen, Norwegian Computing Center, Postboks 114 Blindern, N-0314 Oslo, Norway"
"CHI","99","http://dx.doi.org/10.1145/302979.302981","Chat circles","76 ","12","69","1,366","asynchronous interaction; conversation; experimentation; human factors; reliability; turn-taking","8","Fernanda B. Vi&#233;gas, MIT Media Lab, 20 Ames Street, Cambridge, MA"
"CHI","99","http://dx.doi.org/10.1145/302979.302982","Social, individual and technological issues for groupware calendar systems","71 ","22","202","1,968","calendars; cscw; diaries; ethnography; human factors; sociotemporality","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.302983","The design and evaluation of a high-performance soft keyboard","87 ","23","187","1,769","algorithms; computer-supported cooperative work; experimentation; input devices and strategies; mobile systems; performance; stylus input","7","I. Scott MacKenzie, Dept. Computing and Information Science, University of Guelph, Guelph, ON N1G 2W1 Canada"
"CHI","99","http://dx.doi.org/10.1145/302979.302984","Non-keyboard QWERTY touch typing: a portable input interface for the mobile user","11 ","16","119","2,355","computer-supported collaborative work; human factors; keyboard; lexical knowledge; pda; qwerty; syntactic knowledge; touch-typing","8","Mikael Goldstein, Ericsson Radio Systems AB, Applications Research ERA/T/K, Torshamnsgatan 23, Kista, SE-164 80 Stockholm, Sweden; Robert Book, Logica Svenska AB, Applications Research ERA/T/K, Torshamnsgatan 23, Kista, SE-164 80 Stockholm, Sweden and Ericsson Radio Systems AB, Applications Research ERA/T/K, Torshamnsgatan 23, Kista, SE-1 ...; Gunilla Alsi&#246;, Ericsson Radio Systems AB, Applications Research ERA/T/K, Torshamnsgatan 23, Kista, SE-164 80 Stockholm, Sweden"
"CHI","99","http://dx.doi.org/10.1145/302979.302985","Implications for a gesture design tool","38 ","10","137","1,050","design; gesture; pda; ui design; user study","8","Allan Christian Long, Jr., Electrical Engineering and Computer Science Department, University of California at Berkeley, Berkeley, CA; James A. Landay, Electrical Engineering and Computer Science Department, University of California at Berkeley, Berkeley, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.302989","Object manipulation in virtual environments: relative size matters","5 ","6","30","238","3d; docking; experimentation; graphic design; human performance; input devices and strategies; user interfaces; virtual reality","8","Yanqing Wang, School of Kinesiology, Simon Fraser University, Burnaby, BC V5A IS6, Canada"
"CHI","99","http://dx.doi.org/10.1145/302979.302991","Exploring bimanual camera control and object manipulation in 3D graphics interfaces","41 ","12","61","798","3d interfaces; camera control; experimentation; management; user/machine systems","7",""
"CHI","99","http://dx.doi.org/10.1145/302979.302995","Towards usable VR: an empirical study of user interfaces for immersive virtual environments","24 ","10","42","958","3d user interfaces; bimanual interaction; documentation; interaction styles; virtual environments; virtual reality","8","Robert W. Lindeman, Institute for Computer Graphics, The George Washington University, 801 22<sup>nd</sup> Street, NW, Washington, DC; John L. Sibert, Institute for Computer Graphics, The George Washington University, 801 22<sup>nd</sup> Street, NW, Washington, DC"
"CHI","99","http://dx.doi.org/10.1145/302979.302997","Socially translucent systems: social proxies, persistent conversation, and the design of &ldquo;babble&rdquo;","115 ","20","80","1,738","awareness; cmc; computer-supported collaborative work; cscw; design; documentation; social activity; user/machine systems","8","Thomas Erickson, IBM T.J. Watson Research Center, P.O. Box 704, Yorktown Heights, NY; David N. Smith, IBM T.J. Watson Research Center, P.O. Box 704, Yorktown Heights, NY; Wendy A. Kellogg, IBM T.J. Watson Research Center, P.O. Box 704, Yorktown Heights, NY; Mark Laff, IBM T.J. Watson Research Center, P.O. Box 704, Yorktown Heights, NY; John T. Richards, IBM T.J. Watson Research Center, P.O. Box 704, Yorktown Heights, NY"
"CHI","99","http://dx.doi.org/10.1145/302979.303001","The elements of computer credibility","87 ","33","256","3,049","captology; design; expertise; influence; persuasion; theory; trustworthiness","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303003","A better mythology for system design","10 ","8","24","391","accommodation; mythology; system evolution; user interfaces","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303005","Nomadic radio: scaleable and contextual notification for wearable audio messaging","34 ","23","54","803","adaptive interfaces; experimentation; input devices and strategies; notifications; text analysis","8","Nitin Sawhney, Speech Interface Group, MIT Media Laboratory, 20 Ames St., Cambridge, MA"
"CHI","99","http://dx.doi.org/10.1145/302979.303007","Tangible progress: less is more in Somewire audio spaces","24 ","15","43","625","active objects; audio space; cmc; design; human factors; mediated communication; speech interactions; theory; user interfaces","8","Andrew Singer, Interval Research Corporation, 1801 Page Mill Road, Building C, Palo Alto, CA; Debby Hindus, Interval Research Corporation, 1801 Page Mill Road, Building C, Palo Alto, CA; Lisa Stifelman, AudioVelocity, Inc., 312 Steams Hill Road, Waltham, MA and Interval Research Corporation, 1801 Page Mill Road, Building C, Palo Alto, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303009","Whisper: a wristwatch style wearable handset","17 ","12","44","694","cellular phone; experimentation; human factors; pda; ubibutton; wearable computer","8","Masaaki Fukumoto, NTT DoCoMo Multimedia Labs., 3-5 Hikari-no-oka, Yokosuka-shi, Kanagawa-ken, 239-8536 Japan"
"CHI","99","http://dx.doi.org/10.1145/302979.303010","i-LAND: an interactive landscape for creativity and innovation","201 ","29","279","2,913","architectural space; augmented reality; creativity support; design; integrated design; roomware; ubiquitous computing; virtual information space","8","Norbert A. Streitz, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany; J&#246;rg Gei&#223;ler, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany; Torsten Holmer, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany; Shin'ichi Konomi, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany; Christian M&#252;ller-Tomfelde, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany; Wolfgang Reischl, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany; Petra Rexroth, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany; Peter Seitz, GMD - German National Research Center for Information Technology, IPSI - Integrated Publication and Information Systems Institute, Dolivostr. 15, D-64293 Darmstadt, Germany"
"CHI","99","http://dx.doi.org/10.1145/302979.303013","Logjam: a tangible multi-person interface for video logging","19 ","9","36","447","2d sensing/tracking; design; human factors; multimedia information systems; theory; user experience; video logging","8","Jonathan Cohen, Interval Research Corporation, 1801 Page Mill Road, Palo Alto, CA; Meg Withgott, Electric Planet. 1900, O'Farrell Street, Suite 200, San Mateo, CA and Interval Research Corporation, 1801 Page Mill Road, Palo Alto, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303017","Time-compression: systems concerns, usage, and benefits","25 ","7","30","522","compression granularity; design; interaction styles; management; theory; video browsing","8","Nosa Omoigui, Microsoft Research, Redmond, WA; Liwei He, Microsoft Research, Redmond, WA; Anoop Gupta, Microsoft Research, Redmond, WA; Jonathan Grudin, Microsoft Research, Redmond, WA"
"CHI","99","http://dx.doi.org/10.1145/302979.303021","SWEETPEA: software tools for programmable embodied agents","5 ","6","16","473","actimates barney; design; documentation; mattel talk-with-me barbie; theory","8","Michael Kaminsky, Laboratory for Computer Science, Massachusetts Institute of Technology, 545 Technology Square, Cambridge, MA; Paul Dourish, Computer Science Laboratory, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; W. Keith Edwards, Computer Science Laboratory, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; Anthony LaMarca, Computer Science Laboratory, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; Michael Salisbury, Computer Science Laboratory, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303028","Sympathetic interfaces: using a plush toy to direct synthetic characters","49 ","9","37","643","applications and expert systems; management; plush toy; synthetic characters; user interfaces","7","Michael Patrick Johnson, Synthetic Characters Group, The Media Laboratory, MIT, 20 Ames St., Cambridge, MA; Andrew Wilson, Vision and Modeling Group, The Media Laboratory, MIT, 20 Ames St., Cambridge, MA; Bruce Blumberg, Vision and Modeling Group, The Media Laboratory, MIT, 20 Ames St., Cambridge, MA; Christopher Kline, Synthetic Characters Group, The Media Laboratory, MIT, 20 Ames St., Cambridge, MA"
"CHI","99","http://dx.doi.org/10.1145/302979.303030","Principles of mixed-initiative user interfaces","182 ","67","263","2,686","decision theory; direct manipulaton; intelligent agents; ui design; user modeling","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303033","An exploration into supporting artwork orientation in the user interface","17 ","6","38","514","design; group and organization interfaces; lcds; rotating user interfaces; tablets; two-handed input","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303035","An alternative way of drawing","6 ","6","25","479","design; direct manipulation; human factors; sculpting; two-handed interaction","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303036","The strategic use of CAD: an empirically inspired, theory-based course","9 ","4","18","402","cad; efficiency; goms; learning; strategy; training","8","Suresh K. Bhavnani, HCI Institute, Carnegie Mellon University, Pittsburgh, PA; Bonnie E. John, HCI Institute, Carnegie Mellon University, Pittsburgh, PA"
"CHI","99","http://dx.doi.org/10.1145/302979.303038","Implementing interface attachments based on surface representations","12 ","8","31","132","design; observational attachments; theory; user interfaces","8","Dan R. Olsen, Jr., Human Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA; Scott E. Hudson, Human Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA; Thom Verratti, Human Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA; Jeremy M. Heiner, Human Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA"
"CHI","99","http://dx.doi.org/10.1145/302979.303039","A visual medium for programmatic control of interactive applications","14 ","6","27","354","agents; design; group and organization interfaces; management; user interfaces","8","Luke S. Zettlemoyer, Department of Computer Science, North Carolina State University, EGRC-CSC Box 7534, Raleigh, NC"
"CHI","99","http://dx.doi.org/10.1145/302979.303040","Should we leverage natural-language knowledge? An analysis of user errors in a natural-language-style programming language","10 ","6","19","635","design; knowledge representation formalisms and methods; natural language; novice programming; theory","8","Amy Bruckman, College of Computing, Georgia Institute of Technology, Atlanta, GA"
"CHI","99","http://dx.doi.org/10.1145/302979.303042","Testing pointing device performance and user assessment with the ISO 9241, Part 9 standard","56 ","32","125","1,727","design; experimentation; human factors; iso 9241 standard; pointing devices; touchpad","8","Sarah A. Douglas, Computer and Information Science Dept., University of Oregon, Eugene, OR; Arthur E. Kirkpatrick, Computer and Information Science Dept., University of Oregon, Eugene, OR"
"CHI","99","http://dx.doi.org/10.1145/302979.303045","Touch-sensing input devices","38 ","16","107","3,163","design; haptic input; input devices; interaction techniques; tactile input; touch-sensing devices","8","Ken Hinckley, Microsoft Research, One Microsoft Way, Redmond, WA"
"CHI","99","http://dx.doi.org/10.1145/302979.303047","The Hotbox: efficient access to a large number of menu-items","26 ","7","47","916","design; marking menus; menus access; transparency; user interfaces","7",""
"CHI","99","http://dx.doi.org/10.1145/302979.303051","Combining observations of intentional and unintentional behaviors for human-computer interaction","1 ","6","22","451","applications; experimentation; gesture-based interface; intention; theory; vision-based interface","8","Yoshinori Kuno, Department of Computer-Controlled Mechanical Systems, Osaka University, Suita, Osaka 565-0871, Japan; Tomoyuki Ishiyama, Department of Computer-Controlled Mechanical Systems, Osaka University, Suita, Osaka 565-0871, Japan; Satoru Nakanishi, Department of Computer-Controlled Mechanical Systems, Osaka University, Suita, Osaka 565-0871, Japan"
"CHI","99","http://dx.doi.org/10.1145/302979.303053","Manual and gaze input cascaded (MAGIC) pointing","139 ","72","233","1,850","computer input; design; eye tracking; gaze; human factors; input devices and strategies; pointing","8","Shumin Zhai, IBM Almaden Research Center, 650 Harry Road, San Jose, CA; Carlos Morimoto, IBM Almaden Research Center, 650 Harry Road, San Jose, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303055","Inferring intent in eye-based interfaces: tracing eye movements with process models","33 ","8","57","746","cognitive models; eye movements; hidden markov models; human factors; theory; user models","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303057","Direct combination","6 ","6","23","426","creating new operations; general; interaction design; interaction styles; interaction theory; navigating large operator spaces; theory","8","Simon Holland, Department of Computer Science, Open University, Milton Keynes, MK 7 6AA, England"
"CHI","99","http://dx.doi.org/10.1145/302979.303060","Footprints: history-rich tools for information foraging","107 ","19","85","1,650","design; human factors; information foraging; interaction history; theory","8","Alan Wexelblat, MIT Media Lab, 20 Ames St., Cambridge, MA"
"CHI","99","http://dx.doi.org/10.1145/302979.303062","Design guidelines for landmarks to support navigation in virtual environments","62 ","21","103","1,478","design; guidelines; navigation; simulation support systems; virtual reality","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303064","Single display groupware: a model for co-present collaboration","152 ","25","189","2,079","children; cscw; educational applications; general; kidpad; single display groupware","8","Jason Stewart, Computer Science Dept., University of New Mexico, Albuquerque, NM; Benjamin B. Bederson, Computer Science Dept./UMIACS, Human-Computer Interaction Lab, University of Maryland, College Park, MD"
"CHI","99","http://dx.doi.org/10.1145/302979.303065","The GAZE groupware system: mediating joint attention in multiparty communication and collaboration","63 ","12","65","1,048","artificial, augmented, and virtual realities; awareness; cscw; experimentation; gaze direction; multiparty videoconferencing; vrml 2","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303067","Video helps remote work: speakers who need to negotiate common ground benefit from seeing each other","45 ","11","55","846","common ground; design; group and organization interfaces; management; negotiation; theory; video-mediated communication","8","Elizabeth S. Veinott, The Collaboratory for Research on Electronic work (CREW), University of Michigan, Ann Arbor, MI; Judith Olson, The Collaboratory for Research on Electronic work (CREW), University of Michigan, Ann Arbor, MI"
"CHI","99","http://dx.doi.org/10.1145/302979.303098","Designing multimedia for learning: narrative guidance and narrative construction","12 ","11","32","1,538","design; human factors; multimedia design; navigation","8","Lydia Plowman, School of Cognitive & Computing Sciences, University of Sussex, Brighton BN1 9PH UK; Rosemary Luckin, Open University, Milton Keynes, MK7 6AA, UK; Diana Laurillard, Open University, Milton Keynes, MK7 6AA, UK"
"CHI","99","http://dx.doi.org/10.1145/302979.303101","Interactive 3D sound hyperstories for blind children","30 ","19","81","992","3d sound; audio interface; blind children; human factors; interaction styles; space representation","8","Maruricio Lumbreras, Department of Computer Science, University of Chile, Blanco Encalada 2120, Santiago, Chile and LIFIA, Universidad National de La Plata, Argentina"
"CHI","99","http://dx.doi.org/10.1145/302979.303103","Designing PETS: a personal electronic teller of stories","31 ","10","45","749","applications and expert systems; collaborative computing; design; educational applications; intergenerational design team; robotics; theory","4","Allison Druin, Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Jamie Montemayor, Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Jim Hendler, Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Britt McAlister, Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Angela Boltman, Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Eric Fiterman, Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Aurelie Plaisant, Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Alex Kruskal, Maryland Elementry School and Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Hanne Olsen, Maryland Elementry School and Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Isabella Revett, Maryland Elementry School and Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Thomas Plaisant Schwenn, Maryland Elementry School and Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD; Lauren Sumida, Maryland Elementry School and Human-Computer Interaction Lab, Institute for Advanced Computer Studies, University of Maryland, College Park, MD"
"CHI","99","http://dx.doi.org/10.1145/302979.303105","Visual profiles: a critical component of universal access","8 ","5","36","722","disabilities; graphical user interfaces; low vision; universal access; visual icons","8","Julie A. Jacko, Department of Industrial Engineering, University of Wisconsin-Madison, 1513 University Avenue, Madison, WI; Max A. Dixon, Department of Industrial & Systems Engineering, Florida International University, 10005 W. Flagler Street, Miami, FL; Robert H. Rosa, Jr., Bascom Palmer Eye Institute, Department of Ophthalmology, University of Miami School of Medicine, 900 NW 17th Street, Miami, FL; Ingrid U. Scott, Bascom Palmer Eye Institute, Department of Ophthalmology, University of Miami School of Medicine, 900 NW 17th Street, Miami, FL"
"CHI","99","http://dx.doi.org/10.1145/302979.303107","NotePals: lightweight note sharing by the group, for the group","66 ","8","49","744","human factors; performance","8","Richard C. Davis, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; James A. Landay, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; Victor Chen, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; Jonathan Huang, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; Rebecca B. Lee, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; Frances C. Li, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; James Lin, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; Charles B. Morrey, III, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; Ben Schleimer, Group for User Interface Research, EECS Department, University of California, Berkeley, CA; Morgan N. Price, FX Palo Alto Laboratory, 3400 Hillview Avenue, Bldg. 4, Palo Alto, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303108","Flatland: new dimensions in office whiteboards","98 ","16","68","1,131","design; light-weight interaction; pen-based computing; ubiquitous computing; whiteboards","8","Elizabeth D. Mynatt, College of Computing, Georgia Institute of Technology, Atlanta, GA; Takeo Igarashi, University of Tokyo, 7-3-1 Bunkyo-ku, Hongo, Tokyo 113-8656, Japan; W. Keith Edwards, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303109","Palette: a paper interface for giving presentations","53 ","8","51","643","design; human factors; paper interfaces; presentation applicance; theory","8","Les Nelson, FX Palo Alto Laboratory, 3400 Hillview Avenue, Palo Alto, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303110","TouchCounters: designing interactive electronic labels for physical containers","12 ","7","33","469","design; experimentation; tangible interfaces; ubiquitous computing; visualization","8","Paul Yarin, MIT Media Laboratory, 20 Ames Street, E15 (-444, -485), Cambridge, MA"
"CHI","99","http://dx.doi.org/10.1145/302979.303111","Bridging physical and virtual worlds with electronic tags","172 ","19","134","3,123","artificial, augmented, and virtual realities; design; portable computers; tangible interface; ubiquitous computing; wireless networks","8","Roy Want, Xerox PARC, 3333 Coyote Hill Road, Palo Alto, CA; Kenneth P. Fishkin, Xerox PARC, 3333 Coyote Hill Road, Palo Alto, CA; Anuj Gujar, Xerox PARC, 3333 Coyote Hill Road, Palo Alto, CA"
"CHI","99","http://dx.doi.org/10.1145/302979.303113","Augmented surfaces: a spatially continuous work space for hybrid computing environments","206 ","42","300","2,196","architectural media; design; navigation; portable computers; table-sized displays; ubiquitous computing","8","Jun Rekimoto, Sony Computer Science Laboratories, Inc., 3-14-13 Higashigotanda, Shinagawa-ku, Tokyo 141-0022 Japan"
"CHI","99","http://dx.doi.org/10.1145/302979.303114","Urp: a luminous-tangible workbench for urban planning and design","110 ","30","231","1,581","design; management","8","John Underkoffler, MIT Media Laboratory, Tangible Media Group, Cambridge, MA"
"CHI","99","http://dx.doi.org/10.1145/302979.303115","PingPongPlus: design of an athletic-tangible interface for computer-supported cooperative play","82 ","15","122","1,445","athletic interaction; computer-supported cooperative play; design; experimentation; kinesthetic interaction; theory","8","Hiroshi Ishii, Tangible Media Group, MIT Media Laboratory, 20 Ames St., Cambridge, MA; Craig Wisneski, Tangible Media Group, MIT Media Laboratory, 20 Ames St., Cambridge, MA; Julian Orbanes, Tangible Media Group, MIT Media Laboratory, 20 Ames St., Cambridge, MA; Ben Chun, Tangible Media Group, MIT Media Laboratory, 20 Ames St., Cambridge, MA"
"CHI","99","http://dx.doi.org/10.1145/302979.303118","Eye tracking the visual search of click-down menus","27 ","20","108","1,369","cognitive models; experimentation; interaction styles; theory","8","Michael D. Byrne, Psychology Department, Carnegie Mellon University, Pittsburgh, PA; John R. Anderson, Psychology Department, Carnegie Mellon University, Pittsburgh, PA; Scott Douglass, Psychology Department, Carnegie Mellon University, Pittsburgh, PA"
"CHI","99","http://dx.doi.org/10.1145/302979.303120","Cognitive modeling demonstrates how people use anticipated location knowledge of menu items","9 ","5","17","801","cognitive models; fitts' law; human factors; menus; visual search","8","Anthony J. Hornof, Artificial Intelligence Laboratory, Electrical Engineering & Computer Science Department, University of Michigan, 1101 Beal Avenue, Ann Arbor, MI"
"CHI","99","http://dx.doi.org/10.1145/302979.303123","Learning and performing by exploration: label quality measured by latent semantic analysis","7 ","7","21","506","cognitive models; hypertext/hypermedia; latent semantic analysis; learning by exploration; semantic similarity; usability analysis","8",""
"CHI","99","http://dx.doi.org/10.1145/302979.303124","MOBILE: user-centered interface building","19 ","10","80","1,314","design; interface builders; task models; user interface development tools; user-centered interface design","8","Angel R. Puerta, RedWhale Software and Stanford University, 192 Walter Hays Drive, Palo Alto, CA; Eric Cheng, RedWhale Software and Stanford University, 192 Walter Hays Drive, Palo Alto, CA; Tunhow Ou, RedWhale Software and Stanford University, 192 Walter Hays Drive, Palo Alto, CA"
